dataset	split	target	gears_condition	in_gears_train	in_gears_test	in_state_train	in_state_test	alignment_status	reason_if_not_aligned
norman_l2	L2_seed1	CELF2	CELF2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	CITED1	CITED1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	CKS1B	CKS1B+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	CLDN6	CLDN6+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	CNN1+UBASH3A	CNN1+UBASH3A	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	CNN1	CNN1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	CNNM4	CNNM4+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	COL1A1	COL1A1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	COL2A1	COL2A1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	CSRNP1	CSRNP1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DLX2	DLX2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9+ETS2	DUSP9+ETS2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9+IGDCC3	DUSP9+IGDCC3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9+KLF1	DUSP9+KLF1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9+PRTG	DUSP9+PRTG	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9+SNAI1	DUSP9+SNAI1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	DUSP9	DUSP9+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	EGR1	EGR1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ELMSAN1	ELMSAN1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ETS2+CNN1	ETS2+CNN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ETS2+IGDCC3	ETS2+IGDCC3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ETS2+PRTG	ETS2+PRTG	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ETS2	ETS2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FEV+CBFA2T3	FEV+CBFA2T3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FEV+ISL2	FEV+ISL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FEV	FEV+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOSB+OSR2	FOSB+OSR2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOSB+PTPN12	FOSB+PTPN12	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOSB	FOSB+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXA1	FOXA1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	FOXA3+FOXF1	FOXA3+FOXF1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXA3+FOXL2	FOXA3+FOXL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXA3	FOXA3+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXF1+FOXL2	FOXF1+FOXL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXF1	FOXF1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	FOXL2	FOXL2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	GLB1L2	GLB1L2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	HES7	HES7+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	HK2	HK2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	HNF4A	HNF4A+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	HOXA13	HOXA13+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	HOXC13	HOXC13+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	IGDCC3+PRTG	IGDCC3+PRTG	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	IGDCC3	IGDCC3+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	IRF1+SET	IRF1+SET	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	IRF1	IRF1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ISL2	ISL2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	JUN+CEBPA	JUN+CEBPA	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	JUN	JUN+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KIF18B	KIF18B+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KIF2C	KIF2C+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	KLF1+BAK1	KLF1+BAK1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KLF1+CEBPA	KLF1+CEBPA	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KLF1+CLDN6	KLF1+CLDN6	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KLF1+COL2A1	KLF1+COL2A1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KLF1+MAP2K6	KLF1+MAP2K6	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KLF1	KLF1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	KMT2A	KMT2A+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAML2	MAML2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP2K3+ELMSAN1	MAP2K3+ELMSAN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP2K3+MAP2K6	MAP2K3+MAP2K6	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP2K3	MAP2K3+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP2K6+ELMSAN1	MAP2K6+ELMSAN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP2K6	MAP2K6+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP4K3	MAP4K3+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	MAP4K5	MAP4K5+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	MAP7D1	MAP7D1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	MAPK1+TGFBR2	MAPK1+TGFBR2	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	MAPK1	MAPK1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	MIDN	MIDN+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	NCL	NCL+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	NIT1	NIT1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	OSR2	OSR2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PLK4+STIL	PLK4+STIL	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PLK4	PLK4+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	POU3F2+CBFA2T3	POU3F2+CBFA2T3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	POU3F2+FOXL2	POU3F2+FOXL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	POU3F2	POU3F2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PRDM1+CBFA2T3	PRDM1+CBFA2T3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PRDM1	PRDM1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PRTG	PRTG+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN1	PTPN1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN12+OSR2	PTPN12+OSR2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN12+PTPN9	PTPN12+PTPN9	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN12+SNAI1	PTPN12+SNAI1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN12+UBASH3A	PTPN12+UBASH3A	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN12	PTPN12+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN13	PTPN13+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	PTPN9	PTPN9+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	RREB1	RREB1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	S1PR2	S1PR2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SAMD1+PTPN12	SAMD1+PTPN12	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SAMD1+ZBTB1	SAMD1+ZBTB1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SAMD1	SAMD1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SET+CEBPE	SET+CEBPE	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	SET	SET+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	SGK1+S1PR2	SGK1+S1PR2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SGK1+TBX2	SGK1+TBX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SGK1+TBX3	SGK1+TBX3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SGK1	SGK1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SLC4A1	SLC4A1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SLC6A9	SLC6A9+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SNAI1+DLX2	SNAI1+DLX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SNAI1	SNAI1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	SPI1	SPI1+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	STIL	STIL+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TBX2	TBX2+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TBX3+TBX2	TBX3+TBX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TBX3	TBX3+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TGFBR2+C19orf26	TGFBR2+C19orf26	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	TGFBR2	TGFBR2+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	TMSB4X+BAK1	TMSB4X+BAK1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TMSB4X	TMSB4X+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TP73	TP73+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	TSC22D1	TSC22D1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	UBASH3A	UBASH3A+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB1	ZBTB1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB10+DLX2	ZBTB10+DLX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB10+ELMSAN1	ZBTB10+ELMSAN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB10+PTPN12	ZBTB10+PTPN12	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB10+SNAI1	ZBTB10+SNAI1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB10	ZBTB10+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZBTB25	ZBTB25+ctrl	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ZC3HAV1+CEBPA	ZC3HAV1+CEBPA	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZC3HAV1	ZC3HAV1+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZNF318+FOXL2	ZNF318+FOXL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ZNF318	ZNF318+ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl	ctrl	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+BAK1	ctrl+BAK1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+C19orf26	ctrl+C19orf26	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+CBFA2T3	ctrl+CBFA2T3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+CDKN1A	ctrl+CDKN1A	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+CDKN1B	ctrl+CDKN1B	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+CEBPA	ctrl+CEBPA	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+CEBPB	ctrl+CEBPB	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+CEBPE	ctrl+CEBPE	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+CLDN6	ctrl+CLDN6	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+CNN1	ctrl+CNN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+COL2A1	ctrl+COL2A1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+DLX2	ctrl+DLX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+ELMSAN1	ctrl+ELMSAN1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+ETS2	ctrl+ETS2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+FEV	ctrl+FEV	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+FOXA1	ctrl+FOXA1	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+FOXF1	ctrl+FOXF1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+FOXL2	ctrl+FOXL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+HOXC13	ctrl+HOXC13	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+IGDCC3	ctrl+IGDCC3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+ISL2	ctrl+ISL2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+KIF2C	ctrl+KIF2C	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+KLF1	ctrl+KLF1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+MAP2K6	ctrl+MAP2K6	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+MAP7D1	ctrl+MAP7D1	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+MAPK1	ctrl+MAPK1	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+OSR2	ctrl+OSR2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+PRTG	ctrl+PRTG	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+PTPN12	ctrl+PTPN12	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+PTPN9	ctrl+PTPN9	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+SAMD1	ctrl+SAMD1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+SET	ctrl+SET	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+SNAI1	ctrl+SNAI1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+SPI1	ctrl+SPI1	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+STIL	ctrl+STIL	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+TBX2	ctrl+TBX2	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+TBX3	ctrl+TBX3	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+TGFBR2	ctrl+TGFBR2	False	True	False	True	ALIGNED	
norman_l2	L2_seed1	ctrl+UBASH3A	ctrl+UBASH3A	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+ZBTB1	ctrl+ZBTB1	True	False	True	False	ALIGNED	
norman_l2	L2_seed1	ctrl+ZBTB25	ctrl+ZBTB25	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AAMP	AAMP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AARS	AARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AATF	AATF+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ABCE1	ABCE1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ABCF1	ABCF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ABT1	ABT1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ACTB	ACTB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ACTL6A	ACTL6A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ACTR6	ACTR6+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ACTR8	ACTR8+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AHCTF1	AHCTF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AHCY	AHCY+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AKIRIN2	AKIRIN2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ALDOA	ALDOA+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ALG13	ALG13+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ALYREF	ALYREF+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ANAPC2	ANAPC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ANAPC4	ANAPC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ANKRD11	ANKRD11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AP2S1	AP2S1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	AQR	AQR+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARCN1	ARCN1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARGLU1	ARGLU1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARIH1	ARIH1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARL2	ARL2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARMC7	ARMC7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ARPC4	ARPC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATF4	ATF4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATF5	ATF5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATP6AP1	ATP6AP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATP6V0B	ATP6V0B+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATP6V0C	ATP6V0C+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATP6V1A	ATP6V1A+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATP6V1B2	ATP6V1B2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATR	ATR+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ATRIP	ATRIP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BAP1	BAP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BCAS2	BCAS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BDP1	BDP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BGLAP	BGLAP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BNIP1	BNIP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BOP1	BOP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BRD8	BRD8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BRIX1	BRIX1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BUD13	BUD13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BUD31	BUD31+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	BYSL	BYSL+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	C12orf45	C12orf45+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	C1QBP	C1QBP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CACTIN	CACTIN+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CAPZB	CAPZB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CASP8AP2	CASP8AP2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCDC174	CCDC174+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCDC84	CCDC84+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCDC86	CCDC86+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCNH	CCNH+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCNK	CCNK+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT2	CCT2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT3	CCT3+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT4	CCT4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT5	CCT5+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT6A	CCT6A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT7	CCT7+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CCT8	CCT8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CD3EAP	CD3EAP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDC23	CDC23+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDC27	CDC27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDC40	CDC40+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDC5L	CDC5L+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDC73	CDC73+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDK1	CDK1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CDK9	CDK9+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CEBPZ	CEBPZ+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CENPC	CENPC+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CENPJ	CENPJ+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CENPK	CENPK+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CEP192	CEP192+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHAF1A	CHAF1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHAF1B	CHAF1B+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHD4	CHD4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHEK1	CHEK1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHERP	CHERP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHMP1A	CHMP1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHMP2A	CHMP2A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHMP3	CHMP3+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CHMP6	CHMP6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CIAPIN1	CIAPIN1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CINP	CINP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CKAP5	CKAP5+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CLNS1A	CLNS1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CLP1	CLP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CLTC	CLTC+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CMTR1	CMTR1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CNIH4	CNIH4+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CNOT1	CNOT1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CNOT2	CNOT2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	CNOT3	CNOT3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	COG3	COG3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	COPB1	COPB1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	COPB2	COPB2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	COPS2	COPS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	COPS3	COPS3+ctrl	True	False	True	False	ALIGNED	
